"datasetKey","scientificName","acceptedScientificName","kingdom","genus","species","decimalLongitude","decimalLatitude","year","month","day","eventDate","verbatimEventDate","coordinateUncertaintyInMeters"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Odocoileus virginianus (Zimmermann, 1780)","Odocoileus virginianus (Zimmermann, 1780)","Animalia","Odocoileus","Odocoileus virginianus",-75.041041,40.299666,2020,1,1,"2020-01-01T09:49:31","2020-01-01 09:49:31",33
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Physocarpus opulifolius (L.) Maxim.","Physocarpus opulifolius (L.) Maxim.","Plantae","Physocarpus","Physocarpus opulifolius",-81.297811,42.962415,2020,1,1,"2020-01-01T12:06:00","2020/01/01 12:06 PM EST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Procyon lotor (Linnaeus, 1758)","Procyon lotor (Linnaeus, 1758)","Animalia","Procyon","Procyon lotor",-89.821404,42.269287,2020,1,1,"2020-01-01T14:25:06","2020-01-01 2:25:06 PM CST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Chimaphila maculata Pursh","Chimaphila maculata Pursh","Plantae","Chimaphila","Chimaphila maculata",-77.52343,39.120731,2020,1,1,"2020-01-01T14:06:54","Wed Jan 01 2020 14:06:54 GMT-0500 (EST)",32
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Celtis occidentalis L.","Celtis occidentalis L.","Plantae","Celtis","Celtis occidentalis",-89.229272,37.713137,2020,1,1,"2020-01-01T12:50:04","Wed Jan 01 2020 12:50:04 GMT-0600 (CST)",30
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lophodytes cucullatus (Linnaeus, 1758)","Lophodytes cucullatus (Linnaeus, 1758)","Animalia","Lophodytes","Lophodytes cucullatus",-76.548078,39.529402,2020,1,1,"2020-01-01T12:35:07","2020-01-01 12:35:07 PM EST",28090
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Senecio vulgaris L.","Senecio vulgaris L.","Plantae","Senecio","Senecio vulgaris",-73.516572,40.691172,2020,1,1,"2020-01-01T08:43:32","Wed Jan 01 2020 08:43:32 GMT-0500 (EST)",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ondatra zibethicus (Linnaeus, 1766)","Ondatra zibethicus (Linnaeus, 1766)","Animalia","Ondatra","Ondatra zibethicus",-81.921918,41.107285,2020,1,1,"2020-01-01T15:06:00","2020/01/01 3:06 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Leonurus cardiaca L.","Leonurus cardiaca L.","Plantae","Leonurus","Leonurus cardiaca",-81.295559,42.964357,2020,1,1,"2020-01-01T12:19:00","2020/01/01 12:19 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Larus delawarensis Ord, 1815","Larus delawarensis Ord, 1815","Animalia","Larus","Larus delawarensis",-76.576709,39.442131,2020,1,1,"2020-01-01T12:32:12","2020-01-01 12:32:12 PM EST",28090
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Typha latifolia L.","Typha latifolia L.","Plantae","Typha","Typha latifolia",-71.125447,42.436475,2020,1,1,"2020-01-01T11:51:36","Wed Jan 01 2020 11:51:36 GMT-0500 (EST)",89
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Haemorhous mexicanus (P.L.Statius Müller, 1776)","Haemorhous mexicanus (P.L.Statius Müller, 1776)","Animalia","Haemorhous","Haemorhous mexicanus",-82.491982,36.414153,2020,1,1,"2020-01-01T13:40:00","2020/01/01 1:40 PM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex opaca Soland. ex Ait.","Ilex opaca Soland. ex Ait.","Plantae","Ilex","Ilex opaca",-77.215172,38.839108,2020,1,1,"2020-01-01T15:50:24","Wed Jan 01 2020 15:50:24 GMT-0500 (EST)",65
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Fagus grandifolia Ehrh.","Fagus grandifolia Ehrh.","Plantae","Fagus","Fagus grandifolia",-82.491686,42.078948,2020,1,1,"2020-01-01T15:19:00","2020/01/01 3:19 PM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Carya ovata K.Koch","Carya ovata K.Koch","Plantae","Carya","Carya ovata",-82.492874,42.079375,2020,1,1,"2020-01-01T16:18:00","2020/01/01 4:18 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Silphium laciniatum L.","Silphium laciniatum L.","Plantae","Silphium","Silphium laciniatum",-88.192534,42.494301,2020,1,1,"2020-01-01T14:05:00","2020/01/01 2:05 PM CST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Fagus grandifolia Ehrh.","Fagus grandifolia Ehrh.","Plantae","Fagus","Fagus grandifolia",-75.56488,39.771238,2020,1,1,"2020-01-01T12:36:22","Wed Jan 01 2020 12:36:22 GMT-0500 (EST)",16
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer negundo L.","Acer negundo L.","Plantae","Acer","Acer negundo",-81.308013,42.958218,2020,1,1,"2020-01-01T11:53:00","2020/01/01 11:53 AM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Thryothorus ludovicianus (Latham, 1790)","Thryothorus ludovicianus (Latham, 1790)","Animalia","Thryothorus","Thryothorus ludovicianus",-76.922087,38.987649,2020,1,1,"2020-01-01T09:40:00","2020/01/01 9:40 AM HST",394
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Fraxinus americana L.","Fraxinus americana L.","Plantae","Fraxinus","Fraxinus americana",-89.220603,37.711475,2020,1,1,"2020-01-01T13:44:14","Wed Jan 01 2020 13:44:14 GMT-0600 (CST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Fraxinus americana L.","Fraxinus americana L.","Plantae","Fraxinus","Fraxinus americana",-89.227683,37.712753,2020,1,1,"2020-01-01T13:19:35","Wed Jan 01 2020 13:19:35 GMT-0600 (CST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Kalmia angustifolia L.","Kalmia angustifolia L.","Plantae","Kalmia","Kalmia angustifolia",-74.603887,39.864217,2020,1,1,"2020-01-01T10:34:00","Wed Jan 01 2020 10:34:00 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sialia sialis (Linnaeus, 1758)","Sialia sialis (Linnaeus, 1758)","Animalia","Sialia","Sialia sialis",-82.479357,36.49746,2020,1,1,"2020-01-01T12:17:00","2020/01/01 12:17 PM EST",2170
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melanitta americana (Swainson, 1832)","Melanitta nigra americana (Swainson, 1832)","Animalia","Melanitta","Melanitta nigra",-73.895342,40.561638,2020,1,1,"2020-01-01T12:00:00","2020/01/01 12:00 PM HST",856
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Anas platyrhynchos Linnaeus, 1758","Anas platyrhynchos Linnaeus, 1758","Animalia","Anas","Anas platyrhynchos",-81.549595,42.993295,2020,1,1,"2020-01-01T15:43:49","Wed Jan 01 2020 15:43:49 GMT-0500 (EST)",27568
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Plethodon cinereus (Green, 1818)","Plethodon cinereus (Green, 1818)","Animalia","Plethodon","Plethodon cinereus",-77.522588,39.120129,2020,1,1,"2020-01-01T14:02:00","Wed Jan 01 2020 14:02:00 GMT-0500 (EST)",87
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus alba L.","Quercus alba L.","Plantae","Quercus","Quercus alba",-85.318337,35.153278,2020,1,1,"2020-01-01T14:09:29","Wed Jan 01 2020 14:09:29 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Branta bernicla (Linnaeus, 1758)","Branta bernicla (Linnaeus, 1758)","Animalia","Branta","Branta bernicla",-73.827369,40.616261,2020,1,1,"2020-01-01T13:20:00","2020/01/01 1:20 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Carpinus caroliniana Walter","Carpinus caroliniana Walter","Plantae","Carpinus","Carpinus caroliniana",-80.228218,43.542573,2020,1,1,"2020-01-01T15:27:11","Wed Jan 01 2020 15:27:11 GMT-0500 (EST)",12
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Anas platyrhynchos Linnaeus, 1758","Anas platyrhynchos Linnaeus, 1758","Animalia","Anas","Anas platyrhynchos",-79.864353,38.920471,2020,1,1,"2020-01-01T12:33:00","2020/01/01 12:33 PM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Boehmeria cylindrica (L.) Sw.","Boehmeria cylindrica (L.) Sw.","Plantae","Boehmeria","Boehmeria cylindrica",-89.617174,39.869787,2020,1,1,"2020-01-01T13:48:00","2020/01/01 1:48 PM CST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Platanus occidentalis L.","Platanus occidentalis L.","Plantae","Platanus","Platanus occidentalis",-89.23043,37.711392,2020,1,1,"2020-01-01T13:03:16","Wed Jan 01 2020 13:03:16 GMT-0600 (CST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Packera glabella (Poir.) C.Jeffrey","Packera glabella (Poir.) C.Jeffrey","Plantae","Packera","Packera glabella",-89.617866,39.868818,2020,1,1,"2020-01-01T14:06:00","2020/01/01 2:06 PM CST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sialia sialis (Linnaeus, 1758)","Sialia sialis (Linnaeus, 1758)","Animalia","Sialia","Sialia sialis",-81.922108,41.107227,2020,1,1,"2020-01-01T15:05:00","2020/01/01 3:05 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Silphium terebinthinaceum Jacq.","Silphium terebinthinaceum Jacq.","Plantae","Silphium","Silphium terebinthinaceum",-88.192445,42.493677,2020,1,1,"2020-01-01T13:37:00","2020/01/01 1:37 PM CST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Celtis occidentalis L.","Celtis occidentalis L.","Plantae","Celtis","Celtis occidentalis",-89.616772,39.87325,2020,1,1,"2020-01-01T13:11:00","2020/01/01 1:11 PM CST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Liquidambar styraciflua L.","Liquidambar styraciflua L.","Plantae","Liquidambar","Liquidambar styraciflua",-89.23027,37.711997,2020,1,1,"2020-01-01T12:59:25","Wed Jan 01 2020 12:59:25 GMT-0600 (CST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Phytolacca americana L.","Phytolacca americana L.","Plantae","Phytolacca","Phytolacca americana",-89.617174,39.869787,2020,1,1,"2020-01-01T13:45:00","2020/01/01 1:45 PM CST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Dryobates villosus (Linnaeus, 1766)","Picoides villosus (Linnaeus, 1766)","Animalia","Picoides","Picoides villosus",-81.842396,42.283988,2020,1,1,"2020-01-01T14:08:23","Wed Jan 01 2020 14:08:23 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Plectrophenax nivalis (Linnaeus, 1758)","Plectrophenax nivalis (Linnaeus, 1758)","Animalia","Plectrophenax","Plectrophenax nivalis",-70.968003,42.372719,2020,1,1,"2020-01-01T11:28:00","2020/01/01 11:28 AM EST",15
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Cathartes aura (Linnaeus, 1758)","Cathartes aura (Linnaeus, 1758)","Animalia","Cathartes","Cathartes aura",-80.085518,35.061626,2020,1,1,"2020-01-01T13:47:46","2020-01-01 1:47:46 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Solidago caesia L.","Solidago caesia L.","Plantae","Solidago","Solidago caesia",-89.617174,39.869787,2020,1,1,"2020-01-01T13:45:00","2020/01/01 1:45 PM CST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Haemorhous mexicanus (P.L.Statius Müller, 1776)","Haemorhous mexicanus (P.L.Statius Müller, 1776)","Animalia","Haemorhous","Haemorhous mexicanus",-73.825144,40.616789,2020,1,1,"2020-01-01T13:31:00","2020/01/01 1:31 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rhus typhina L.","Rhus typhina L.","Plantae","Rhus","Rhus typhina",-72.324593,43.037147,2020,1,1,"2020-01-01T09:32:00","2020/01/01 9:32 AM EST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Nandina domestica Thunb.","Nandina domestica Thunb.","Plantae","Nandina","Nandina domestica",-86.796304,36.057089,2020,1,1,"2020-01-01T08:25:29","Wed Jan 01 2020 08:25:29 GMT-0600 (CST)",1221
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Ilex glabra A.Gray","Ilex glabra A.Gray","Plantae","Ilex","Ilex glabra",-74.606919,39.868048,2020,1,1,"2020-01-01T11:07:00","Wed Jan 01 2020 11:07:00 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Branta canadensis (Linnaeus, 1758)","Branta canadensis (Linnaeus, 1758)","Animalia","Branta","Branta canadensis",-73.826778,40.616317,2020,1,1,"2020-01-01T13:15:00","2020/01/01 1:15 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Tsuga canadensis Carrière","Tsuga canadensis Carrière","Plantae","Tsuga","Tsuga canadensis",-72.507887,44.268544,2020,1,1,"2020-01-01T15:03:08","Wed Jan 01 2020 15:03:08 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Symphoricarpos albus (L.) C.Koch","Symphoricarpos albus (L.) C.Koch","Plantae","Symphoricarpos","Symphoricarpos albus",-81.298461,42.961698,2020,1,1,"2020-01-01T12:13:00","2020/01/01 12:13 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Haliaeetus leucocephalus (Linnaeus, 1766)","Haliaeetus leucocephalus (Linnaeus, 1766)","Animalia","Haliaeetus","Haliaeetus leucocephalus",-76.573914,39.454563,2020,1,1,"2020-01-01T13:07:23","2020-01-01 1:07:23 PM EST",28090
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zenaida macroura (Linnaeus, 1758)","Zenaida macroura (Linnaeus, 1758)","Animalia","Zenaida","Zenaida macroura",-71.124849,42.439171,2020,1,1,"2020-01-01T12:25:00","2020/01/01 12:25 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Minytrema melanops (Rafinesque, 1820)","Minytrema melanops (Rafinesque, 1820)","Animalia","Minytrema","Minytrema melanops",-88.639497,37.088847,2020,1,1,"2020-01-01T12:41:00","2020/01/01 12:41 PM CST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Melanerpes carolinus (Linnaeus, 1758)","Melanerpes carolinus (Linnaeus, 1758)","Animalia","Melanerpes","Melanerpes carolinus",-91.231025,43.728471,2020,1,1,"2020-01-01T00:00:00","2020/01/01",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Oncideres cingulata (Say, 1827)","Oncideres cingulata (Say, 1827)","Animalia","Oncideres","Oncideres cingulata",-79.099566,35.825173,2020,1,1,"2020-01-01T16:39:39","Wed Jan 01 2020 16:39:39 GMT-0500 (EST)",6
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Liriodendron tulipifera L.","Liriodendron tulipifera L.","Plantae","Liriodendron","Liriodendron tulipifera",-89.617355,39.872297,2020,1,1,"2020-01-01T13:18:00","2020/01/01 1:18 PM CST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zenaida macroura (Linnaeus, 1758)","Zenaida macroura (Linnaeus, 1758)","Animalia","Zenaida","Zenaida macroura",-91.231025,43.728471,2020,1,1,"2020-01-01T00:00:00","2020/01/01",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Chimaphila maculata Pursh","Chimaphila maculata Pursh","Plantae","Chimaphila","Chimaphila maculata",-83.670762,35.772653,2020,1,1,"2020-01-01T15:44:01","Wed Jan 01 2020 15:44:01 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Tanacetum vulgare L.","Tanacetum vulgare L.","Plantae","Tanacetum","Tanacetum vulgare",-81.298778,42.961789,2020,1,1,"2020-01-01T12:12:00","2020/01/01 12:12 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Verbascum thapsus L.","Verbascum thapsus L.","Plantae","Verbascum","Verbascum thapsus",-81.309486,42.957973,2020,1,1,"2020-01-01T11:28:00","2020/01/01 11:28 AM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Rumex crispus L.","Rumex crispus L.","Plantae","Rumex","Rumex crispus",-81.279339,43.036888,2020,1,1,"2020-01-01T15:45:00","2020/01/01 3:45 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Carya cordiformis (Wangenh.) C.Koch","Carya cordiformis (Wangenh.) C.Koch","Plantae","Carya","Carya cordiformis",-89.617355,39.872297,2020,1,1,"2020-01-01T13:19:00","2020/01/01 1:19 PM CST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Kalmia latifolia L.","Kalmia latifolia L.","Plantae","Kalmia","Kalmia latifolia",-74.611339,39.864102,2020,1,1,"2020-01-01T11:38:01","Wed Jan 01 2020 11:38:01 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Zonotrichia albicollis (J.F.Gmelin, 1789)","Zonotrichia albicollis (J.F.Gmelin, 1789)","Animalia","Zonotrichia","Zonotrichia albicollis",-82.491934,36.414164,2020,1,1,"2020-01-01T15:36:00","2020/01/01 3:36 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Smilax rotundifolia L.","Smilax rotundifolia L.","Plantae","Smilax","Smilax rotundifolia",-75.693406,36.055323,2020,1,1,"2020-01-01T16:10:54","Wed Jan 01 2020 16:10:54 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Carpinus caroliniana Walter","Carpinus caroliniana Walter","Plantae","Carpinus","Carpinus caroliniana",-77.214538,38.840242,2020,1,1,"2020-01-01T15:44:13","Wed Jan 01 2020 15:44:13 GMT-0500 (EST)",65
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Polystichum acrostichoides (Michx.) Schott","Polystichum acrostichoides (Michx.) Schott","Plantae","Polystichum","Polystichum acrostichoides",-75.564287,39.77132,2020,1,1,"2020-01-01T12:33:49","Wed Jan 01 2020 12:33:49 GMT-0500 (EST)",132
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus bicolor Willd.","Quercus bicolor Willd.","Plantae","Quercus","Quercus bicolor",-87.742324,41.980002,2020,1,1,"2020-01-01T13:02:43","Wed Jan 01 2020 13:02:43 GMT-0600 (CST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Histrionicus histrionicus (Linnaeus, 1758)","Histrionicus histrionicus (Linnaeus, 1758)","Animalia","Histrionicus","Histrionicus histrionicus",-74.102802,39.763397,2020,1,1,"2020-01-01T12:26:00","2020/01/01 12:26 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Daucus carota L.","Daucus carota L.","Plantae","Daucus","Daucus carota",-88.405819,41.954196,2020,1,1,"2020-01-01T15:27:20","2020-01-01 3:27:20 PM CST",9
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Hedera helix L.","Hedera helix L.","Plantae","Hedera","Hedera helix",-75.207532,40.02203,2020,1,1,"2020-01-01T15:37:17","2020-01-01 3:37:17 PM EST",9
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Quercus alba L.","Quercus alba L.","Plantae","Quercus","Quercus alba",-88.19131,42.492695,2020,1,1,"2020-01-01T13:38:00","2020/01/01 1:38 PM CST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Salix interior Rowlee","Salix interior Rowlee","Plantae","Salix","Salix interior",-81.274917,43.030953,2020,1,1,"2020-01-01T16:31:00","2020/01/01 4:31 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sitta carolinensis Latham, 1790","Sitta carolinensis Latham, 1790","Animalia","Sitta","Sitta carolinensis",-91.231025,43.728471,2020,1,1,"2020-01-01T00:00:00","2020/01/01",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Kalmia latifolia L.","Kalmia latifolia L.","Plantae","Kalmia","Kalmia latifolia",-75.459442,40.08917,2020,1,1,"2020-01-01T14:48:16","Wed Jan 01 2020 14:48:16 GMT-0500 (EST)",6
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Cardinalis cardinalis (Linnaeus, 1758)","Cardinalis cardinalis (Linnaeus, 1758)","Animalia","Cardinalis","Cardinalis cardinalis",-91.231025,43.728471,2020,1,1,"2020-01-01T00:00:00","2020/01/01",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Carpinus caroliniana Walter","Carpinus caroliniana Walter","Plantae","Carpinus","Carpinus caroliniana",-82.491618,42.077644,2020,1,1,"2020-01-01T15:24:00","2020/01/01 3:24 PM EST",2
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Oenothera biennis L.","Oenothera biennis L.","Plantae","Oenothera","Oenothera biennis",-74.612751,40.587579,2020,1,1,"2020-01-01T15:08:34","Wed Jan 01 2020 15:08:34 GMT-0500 (EST)",37
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sitta carolinensis Latham, 1790","Sitta carolinensis Latham, 1790","Animalia","Sitta","Sitta carolinensis",-83.197,40.02307,2020,1,1,"2020-01-01T14:52:07","Wed Jan 01 2020 14:52:07 GMT-0500 (EST)",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Plantago major L.","Plantago major L.","Plantae","Plantago","Plantago major",-81.27234,43.039842,2020,1,1,"2020-01-01T16:58:00","2020/01/01 4:58 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Clogmia albipunctatus (Williston, 1893)","Telmatoscopus albipunctata (Williston, 1893)","Animalia","Telmatoscopus","Telmatoscopus albipunctata",-80.249113,43.694472,2020,1,1,"2020-01-01T20:12:23","Wed Jan 01 2020 20:12:23 GMT-0500 (EST)",6
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Mytilus edulis Linnaeus, 1758","Mytilus edulis Linnaeus, 1758","Animalia","Mytilus","Mytilus edulis",-70.96775,42.373029,2020,1,1,"2020-01-01T11:33:00","2020/01/01 11:33 AM EST",13
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Sciurus carolinensis Gmelin, 1788","Sciurus carolinensis Gmelin, 1788","Animalia","Sciurus","Sciurus carolinensis",-91.231025,43.728471,2020,1,1,"2020-01-01T00:00:00","2020/01/01",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Prunus serotina Ehrh.","Prunus serotina Ehrh.","Plantae","Prunus","Prunus serotina",-79.09955,35.825197,2020,1,1,"2020-01-01T16:38:52","Wed Jan 01 2020 16:38:52 GMT-0500 (EST)",7
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Cinna arundinacea L.","Cinna arundinacea L.","Plantae","Cinna","Cinna arundinacea",-89.617174,39.869787,2020,1,1,"2020-01-01T13:51:00","2020/01/01 1:51 PM CST",31
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Bucephala albeola (Linnaeus, 1758)","Bucephala albeola (Linnaeus, 1758)","Animalia","Bucephala","Bucephala albeola",-76.922087,38.987649,2020,1,1,"2020-01-01T10:50:00","2020/01/01 10:50 AM HST",394
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Buteo jamaicensis (Gmelin, 1788)","Buteo jamaicensis (Gmelin, 1788)","Animalia","Buteo","Buteo jamaicensis",-79.057727,35.987164,2020,1,1,"2020-01-01T11:06:00","2020/01/01 11:06 AM EST",67
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Lepomis macrochirus Rafinesque, 1819","Lepomis macrochirus Rafinesque, 1819","Animalia","Lepomis","Lepomis macrochirus",-74.662276,40.553255,2020,1,1,"2020-01-01T16:28:24","Wed Jan 01 2020 16:28:24 GMT-0500 (EST)",58
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Hericium erinaceus (Bull.) Pers.","Hericium erinaceus (Bull.) Pers.","Fungi","Hericium","Hericium erinaceus",-73.341256,40.731021,2020,1,1,"2020-01-01T11:04:00","2020/01/01 11:04 AM EST",75
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Pinus virginiana Mill.","Pinus virginiana Mill.","Plantae","Pinus","Pinus virginiana",-85.786271,38.411151,2020,1,1,"2020-01-01T14:04:00","Wed Jan 01 2020 14:04:00 GMT-0500 (EST)",42
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Bryum argenteum Hedwig, 1801","Bryum argenteum Hedwig, 1801","Plantae","Bryum","Bryum argenteum",-81.271439,43.039978,2020,1,1,"2020-01-01T17:00:00","2020/01/01 5:00 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Juniperus virginiana L.","Juniperus virginiana L.","Plantae","Juniperus","Juniperus virginiana",-89.228278,37.710258,2020,1,1,"2020-01-01T13:10:06","Wed Jan 01 2020 13:10:06 GMT-0600 (CST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Epigaea repens L.","Epigaea repens L.","Plantae","Epigaea","Epigaea repens",-74.609046,39.865265,2020,1,1,"2020-01-01T11:24:43","Wed Jan 01 2020 11:24:43 GMT-0500 (EST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Epigaea repens L.","Epigaea repens L.","Plantae","Epigaea","Epigaea repens",-70.62825,41.60308,2020,1,1,"2020-01-01T12:06:12","Wed Jan 01 2020 12:06:12 GMT-0500 (EST)",850
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Dryobates pubescens (Linnaeus, 1766)","Dendrocopos pubescens (Linnaeus, 1758)","Animalia","Dendrocopos","Dendrocopos pubescens",-71.089817,42.463373,2020,1,1,"2020-01-01T13:53:00","2020/01/01 1:53 PM EST",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Dipsacus laciniatus L.","Dipsacus laciniatus L.","Plantae","Dipsacus","Dipsacus laciniatus",-87.738346,41.981714,2020,1,1,"2020-01-01T14:22:26","Wed Jan 01 2020 14:22:26 GMT-0600 (CST)",10
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Tsuga canadensis Carrière","Tsuga canadensis Carrière","Plantae","Tsuga","Tsuga canadensis",-81.294994,42.96515,2020,1,1,"2020-01-01T12:22:00","2020/01/01 12:22 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Phalaris arundinacea L.","Phalaris arundinacea L.","Plantae","Phalaris","Phalaris arundinacea",-81.276315,43.033301,2020,1,1,"2020-01-01T16:23:00","2020/01/01 4:23 PM EST",8
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Equisetum arvense L.","Equisetum arvense L.","Plantae","Equisetum","Equisetum arvense",-81.279465,43.036855,2020,1,1,"2020-01-01T16:46:00","2020/01/01 4:46 PM EST",4
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Neckeraceae","Neckeraceae","Plantae",NA,NA,-85.777621,38.084572,2020,1,1,"2020-01-01T15:28:43","Wed Jan 01 2020 15:28:43 GMT-0500 (EST)",5
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Epigaea repens L.","Epigaea repens L.","Plantae","Epigaea","Epigaea repens",-70.633583,41.604805,2020,1,1,"2020-01-01T12:11:40","Wed Jan 01 2020 12:11:40 GMT-0500 (EST)",2237
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Elymus villosus Muhl. ex Willd.","Elymus villosus Muhl. ex Willd.","Plantae","Elymus","Elymus villosus",-89.618108,39.87133,2020,1,1,"2020-01-01T13:26:00","2020/01/01 1:26 PM CST",15
