internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
42468,Callospermophilus lateralis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Callospermophilus,lateralis,,,,,"Say, 1823",<i>Spermophilus saturatus</i> formerly was included in this species.
42465,Urocitellus canus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Urocitellus,canus,,,,,"Merriam, 1898","<em>Spermophilus canus</em> and <em>S. mollis</em> formerly were included in <em>S. townsendii.</em> Baker <em>et al.</em> (2003) and Thorington and Hoffmann (in Wilson and Reeder 2005) recognized the three taxa as distinct species, noting their distinct cytotypes and lack of hybridization. Includes <em>vigilis</em> (see Vorontsov and Lyapunova 1970, Nadler <em>et al.</em> 1984, wherein that junior synonym was employed as the species name).&#160;This species is now recognized under a new genus,&#160;<em>Urocitellus</em>&#160;(Helgen&#160;<em>et al. </em>2009)."
42466,Urocitellus columbianus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Urocitellus,columbianus,,,,,"Ord, 1815",
20474,Xerospermophilus mohavensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Xerospermophilus,mohavensis,,,,,"Merriam, 1889","<em>Spermophilus mohavensis</em> and <em>S. tereticaudus</em> hybridize along a small, narrow, stable contact zone (Helendale, Coyote Dry Lake) that coincides with a Wisconsinan pluvial barrier; the two taxa exhibit a consistent difference in diploid number (Hafner and Yates 1983, Hafner 1992). This species is now recognized under a new genus&#160;<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;new genus now Xerospermophilus mohavensis  (Helgen et al. 2009). &quot;}"" data-sheets-userformat=""{&quot;2&quot;:703,&quot;3&quot;:[null,0],&quot;4&quot;:[null,2,16777215],&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;10&quot;:2,&quot;12&quot;:0}""><em>Xerospermosphilus</em> (Helgen <em>et al.</em> 2009)."
42568,Neotamias alpinus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,alpinus,,,,,"(Merriam, 1893)",This species is recognized under the genus&#160;<em>Neotamias&#160;</em>(Jenner and Spicer 2007).
21364,Neotamias canipes,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,canipes,,,,,"(V. Bailey, 1902)","This species formerly was regarded as a subspecies of <em>T. cinereicollis</em>; it was elevated to species status by Fleharty (1960) and regarded as such by Jones <em>et al.</em> (1992), Hoffmann <em>et al.</em> (in Wilson and Reeder 1993), Baker <em>et al.</em> (2003) and Thorington and Hoffmann (in Wilson and Reeder 2005). This species is recognized under the genus&#160;<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Also known as Neotamias canipes (Jenner and Spicer 2007)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:6723,&quot;3&quot;:[null,0],&quot;4&quot;:[null,2,16777215],&quot;9&quot;:0,&quot;12&quot;:0,&quot;14&quot;:[null,2,0],&quot;15&quot;:&quot;Arial&quot;}""><em>Neotamias</em> (Jenner and Spicer 2007)."
42570,Neotamias cinereicollis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,cinereicollis,,,,,"(J.A. Allen, 1890)",
42573,Neotamias ochrogenys,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,ochrogenys,,,,,"(Merriam, 1897)","Elevated to full species status (from subspecies of <em>T. townsendii</em>) by Sutton and Nadler (1974). Full species status of <em>ochrogenys </em>was rejected by Levenson and Hoffmann (1984) and Jones <em>et al.</em> (1986). See Gannon and Lawlor (1989) for vocalization information supporting recognition of <em>ochrogenys </em>as a distinct species. Jones <em>et al.</em> (1992) and Hoffmann <em>et al.</em> (in Wilson and Reeder 1993) accepted <em>T. ochrogenys</em> as a distinct species. This species is recognized under the genus&#160;<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Also known as Neotamias ochrogenys (Jenner and Spicer 2007)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:703,&quot;3&quot;:[null,0],&quot;4&quot;:[null,2,16777215],&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;10&quot;:2,&quot;12&quot;:0}""><em>Neotamias </em>(Jenner and Spicer 2007)."
42574,Neotamias panamintinus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,panamintinus,,,,,"(Merriam, 1893)",
42575,Neotamias quadrimaculatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,quadrimaculatus,,,,,"(Gray, 1867)",This species is recognized under the genus&#160;<em>Neotamias&#160;</em>(Jenner and Spicer 2007).
21355,Neotamias palmeri,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,palmeri,,,,,"(Merriam, 1897)","This species formerly was regarded as a subspecies of <em>Tamias umbrinus</em> by some authors. It is recognized under the genus&#160;<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Also known as Neotamias palmeri (Jenner and Spicer 2007)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:703,&quot;3&quot;:[null,0],&quot;4&quot;:[null,2,16777215],&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;10&quot;:2,&quot;12&quot;:0}""><em>Neotamias</em> (Jenner and Spicer 2007)."
42577,Neotamias ruficaudus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,ruficaudus,,,,,"(A.H. Howell, 1920)",
42580,Neotamias siskiyou,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,siskiyou,,,,,"(A.H. Howell, 1922)","Elevated from a subspecies of <em>townsendii</em> by Sutton and Nadler (1974). It is&#160;<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Tamias quadrimaculatus&quot;}"" data-sheets-userformat=""{&quot;2&quot;:6847,&quot;3&quot;:[null,0],&quot;4&quot;:[null,2,16777215],&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;10&quot;:2,&quot;12&quot;:0,&quot;14&quot;:[null,2,0],&quot;15&quot;:&quot;Trebuchet MS&quot;}"">r<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Tamias durangae&quot;}"" data-sheets-userformat=""{&quot;2&quot;:6847,&quot;3&quot;:[null,0],&quot;4&quot;:[null,2,16777215],&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:[null,2,0]},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;10&quot;:2,&quot;12&quot;:0,&quot;14&quot;:[null,2,0],&quot;15&quot;:&quot;Trebuchet MS&quot;}"">ecognized under the genus&#160;</span><em>Neotamias&#160;</em> (Jenner and Spicer 2007)."
42579,Neotamias senex,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,senex,,,,,"(J.A. Allen, 1890)",Elevated from a subspecies of <i>townsendii</i> by Sutton and Nadler (1974).
21359,Neotamias obscurus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,obscurus,,,,,"(J.A. Allen, 1890)",
21358,Neotamias merriami,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,merriami,,,,,"(J.A. Allen, 1889)",
136666,Notiosorex cockrumi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,cockrumi,,,,,"Baker, O'Neill &amp; McAliley, 2003","In the past there was one wide ranging species, <i>Notiosorex crawfordi</i>. Now four species are recognized in the genus: <i>crawfordi</i>, <i>cockrumi</i>, <i>evotis</i> and <i>villai</i> (Carraway and Timm 2000)."
136779,Sorex maritimensis,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,maritimensis,,,,,"Smith, 1939","<i>Sorex maritimensis</i> was formerly included in <i>Sorex arcticus</i>; it was recognized as a distinct species by Stewart <i>et al.</i> (2002), Baker <i>et al.</i> (2003), and Hutterer (in Wilson and Reeder 2005)."
41396,Sorex fumeus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,fumeus,,,,,"G.M. Miller, 1895",
41402,Sorex lyelli,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,lyelli,,,,,"Merriam, 1902",
41384,Sorex alaskanus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,alaskanus,,,,,"Merriam, 1900","Sometimes considered a subspecies of <i>Sorex palustris</i>, but considered here to be a species following Hutterer in Wilson and Reeder (1993 and 2005)."
41387,Sorex bairdi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,bairdi,,,,,"Merriam, 1895","At one time or another this species has been included in <i>S. vagrans</i>, <i>S. obscurus</i>, or <i>S. monticolus</i>."
20391,Sorex pribilofensis,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,pribilofensis,,,,,"Merriam, 1895","Van Zyll de Jong (1982) presented information that calls into question the use of the name <em>hydrodromus</em> for the Pribilof Island shrew, for which the name <em>S. pribilofensis</em> may be correct. The type specimen of <em>hydrodromus</em> does not seem to conform morphologically with samples of shrews from the Pribilofs, and there is uncertainty regarding the type locality (""Unalaska"") of <em>hydrodromus</em>. Rausch and Rausch (1997) determined that the correct name for the Pribilof Island Shrew should be <em>S. pribilofensis</em> rather than <em>S. hydrodromus</em>. Jones <em>et al.</em> (1997) and Baker <em>et al.</em> (2003) adopted this change. Hutterer (in Wilson and Reeder 2005) also used the name <em>Sorex pribilofensis</em>."
20390,Sorex jacksoni,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,jacksoni,,,,,"Hall &amp; Gilmore, 1932","<em>Sorex jacksoni</em> has been regarded as a subspecies of <em>S. tundrensis</em> and <em>S. cinereus</em>. Van Zyll de Jong (1982) regarded <em>S. jacksoni</em> as comprising 4 subspecies: <em>ugyunak</em> (Nearctic tundra), <em>portenkoi</em> (Siberian mainland tundra), <em>jacksoni</em> (Saint Lawrence Island), and <em>leucogaster</em> (Paramushir Island in Kuril Islands off Siberia). Van Zyll de Jong (1983) recognized <em>ugyunak</em> as distinct at the species level. Jones <em>et al.</em> (1986) suggested that <em>jacksoni</em> and <em>ugyunak</em> may prove to be conspecific. Van Zyll de Jong (1991) regarded <em>S. jacksoni</em>, <em>S. leucogaster</em>, <em>S. portenkoi</em>, and <em>S. ugyunak</em> as distinct species, as did Hutterer (in Wilson and Reeder 1993, 2005). Rausch and Rausch (1995) examined karyotypic and morphological characteristics of shrews on Saint Lawrence Island and the Alaskan mainland and found no significant differences; they concluded that <em>S. jacksoni</em> should be regarded as a subspecies of <em>S. cinereus</em>. Van Zyll de Jong (in Wilson and Ruff 1999) recognized <em>S. jacksoni</em> as a species. A study of mtDNA variation by Demboski and Cook (2003) found that <em>S. jacksoni</em> and <em>S. cinereus</em> are not sister species. The North American mammal checklist by Baker <em>et al.</em> (2003) cited Demboski and Cook (2003) in regarding <em>S. jacksoni</em> as a valid species."
136542,Sorex yukonicus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,yukonicus,,,,,"Dokuchaev, 1997","This species was formerly included in <i>S. minutissimus</i>. Wilson and Ruff (1999) omitted this species from their account of North American mammals, but Baker <i>et al.</i> (2003) and Hutterer (in Wilson and Reeder 2005) recognized it as a valid species."
136282,Sorex rohweri,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,rohweri,,,,,"Rausch, Feagin &amp; Rausch, 2007","Previously misidentified as <i>S. cinereus</i>, but now recognized as a distinct species based on numerous morphological characters by Rausch, Feagin and Rausch, 2007."
41409,Sorex pacificus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,pacificus,,,,,"Coues, 1877","<i>Sorex pacificus</i> formerly was recognized as a subspecies of <i>S. vagrans</i> (Carraway 1985). Nominal species <i>Sorex yaquinae</i>, which has been regarded as a subspecies of <i>S. vagrans</i> or <i>S. pacificus</i>, was regarded by Carraway (1990) as synonymous with <i>S. pacificus pacificus</i>. New subspecies <i>Sorex pacificus cascadensis</i> from the Cascade Range of Oregon was described by Carraway (1990); <i>S. p. pacificus</i> is now limited to the Coast Range in Oregon."
41419,Sorex tenellus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,tenellus,,,,,"Merriam, 1895","This shrew is apparently only recently diverged from <i>S. nanus</i> and may not yet be a separate species (George 1988). However, George (1988), Jones <i>et al.</i> (1992), and Hutterer (in Wilson and Reeder 2005) listed <i>nanus</i> and <i>tenellus</i> as separate species."
41418,Sorex sonomae,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,sonomae,,,,,"Jackson, 1921","Carraway (1990) elevated <i>S. pacificus</i> sonomae (=<i>S. vagrans sonomae</i>) to species status, and recognized two subspecies: <i>S. s. sonomae</i> throughout most of the species' range and <i>S. s. tenelliodus</i> along the northern and eastern edges of the range in Oregon (Verts and Carraway 1998). Hutterer (in Wilson and Reeder 2005) stated that <i>tenelliodus</i> may be a distinct species."
136608,Sorex neomexicanus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,neomexicanus,,,,,"Bailey, 1913","Alexander (1996) conducted a morphometric analysis of skulls and determined that the shrew heretofore known as <em>Sorex obscurus neomexicanus</em>, <em>Sorex vagrans neomexicanus</em>, or <em>Sorex monticolus neomexicanus</em> should be recognized as a distinct species, <em>S. neomexicanus</em>. This shrew was considered a subspecies of <em>Sorex monticolus</em> by George, in Wilson and Ruff (1999). MtDNA data of Demboski and Cook (2001) are not consistent with recognition of <em>S. neomexicanus</em> as a distinct species; instead, <em>S. neomexicanus</em> was nested phylogenetically within various populations of <em>S. monticolus</em> from southwestern North America. Nevertheless, Baker <em>et al.</em> (2003) followed Alexander in recognizing <em>S. neomexicanus</em> as a distinct species, as did Hutterer (in Wilson and Reeder 2005). Kays and Wilson (2009) also state that <em>S. neomexicanus</em> is a distinct species."
41475,Scapanus townsendii,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Scapanus,townsendii,,,,,"(Bachman, 1839)",
39974,Dicrostonyx unalascensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,unalascensis,,,,,"Merriam, 1900","This species formerly was recognized as a subspecies of <em>D. groenlandicus</em>. It has distinctive pelage and craniodental characteristics, and apparently uniquely among <em>Dicrostonyx</em>, it lacks specialized nival pelage and foreclaws (see Musser and Carleton in Wilson and Reeder 2005). <br/> <br/><em>Dicrostonyx</em> taxonomy is complex and not well resolved. The complex was regarded as part a single circumpolar species, <em>D. torquatus</em>, until the 1970s when karyological and breeding studies indicated the possible existence of a superspecies complex among North American <em>Dicrostonyx</em> (Rausch and Rausch 1972; Rausch 1977; see also Krohne 1982). Former subspecies occurring in western Canada and Alaska were recognized as separate species based mainly on karyotypes (Rausch and Rausch 1972; Rausch 1977; Krohne 1982; Honacki <em>et al</em>. 1982; Jones <em>et al</em>. 1986, 1992). Musser and Carleton (in Wilson and Reeder 2005) reviewed these and subsequent studies and provisionally recognized eight <em>Dicrostonyx</em> species, six of which (<em>groenlandicus</em>, <em>hudsonius</em>, <em>nelsoni</em>, <em>nunatakensis</em>, <em>richardsoni</em>, and <em>unalascensis</em>) occur in North America; this is the taxonomy adopted here. Baker <em>et al</em>. (2003) recognized <em>D. exsul</em>, <em>D. kilangmiutak</em>, and <em>D. rubricatus</em> as species, but Musser and Carleton recognized <em>exsul</em> as a synonym of <em>D. nelsoni</em>, and <em>kilangmiutak</em> and <em>rubricatus</em> were treated as synonyms of <em>D. groenlandicus</em>."
42620,Dicrostonyx nelsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,nelsoni,,,,,"Merriam, 1900","This species was previously recognized as a subspecies of <i>D. groenlandicus</i>. <i>Dicrostonyx</i> taxonomy is complex and not well resolved. The complex was regarded as part a single circumpolar species, <i>D. torquatus</i>, until the 1970s when karyological and breeding studies indicated the possible existence of a superspecies complex among North American <i>Dicrostonyx</i> (Rausch and Rausch 1972, Rausch 1977, see also Krohne, 1982). Former subspecies occurring in western Canada and Alaska were recognized as separate species based mainly on karyotypes (Rausch and Rausch 1972; Rausch 1977; Krohne 1982; Honacki <i>et al</i>. 1982; Jones <i>et al</i>. 1986, 1992). Musser and Carleton (in Wilson and Reeder 2005) reviewed these and subsequent studies and recognized eight <i>Dicrostonyx</i> species, six of which (<i>groenlandicus, hudsonius, nelsoni, nunatakensis, richardsoni</i>, and <i>unalascensis</i>) occur in North America; this is the taxonomy adopted here. Baker <i>et al.</i> (2003) recognized <i>D. exsul, D. kilangmiutak</i>, and <i>D. rubricatus</i> as species, but Musser and Carleton recognized <i>exsul</i> as a synonym of <i>D. nelsoni</i>, and <i>kilangmiutak</i> and <i>rubricatus</i> were treated as synonyms of <i>D. groenlandicus</i>."
6567,Dicrostonyx nunatakensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,nunatakensis,,,,,"Youngman, 1967","This species was previously recognized as a subspecies of <i>D. groenlandicus</i>. <i>Dicrostonyx</i> taxonomy is complex and not well resolved. The complex was regarded as part a single circumpolar species, <i>D. torquatus</i>, until the 1970s when karyological and breeding studies indicated the possible existence of a superspecies complex among North American <i>Dicrostonyx</i> (Rausch and Rausch, 1972; Rausch, 1977; see also Krohne, 1982). Former subspecies occurring in western Canada and Alaska were recognized as separate species based mainly on karyotypes (Rausch and Rausch, 1972; Rausch, 1977; Krohne, 1982; Honacki <i>et al</i>., 1982; Jones <i>et al</i>., 1986, 1992). Musser and Carleton (in Wilson and Reeder 2005) reviewed these and subsequent studies and recognized eight <i>Dicrostonyx</i> species, six of which (<i>groenlandicus, hudsonius, nelsoni, nunatakensis, richardsoni</i>, and <i>unalascensis</i>) occur in North America; this is the taxonomy adopted here. Baker <i>et al.</i> (2003) recognized <i>D. exsul, D. kilangmiutak</i>, and <i>D. rubricatus</i> as species, but Musser and Carleton recognized <i>exsul</i> as a synonym of <i>D. nelsoni</i>, and <i>kilangmiutak</i> and <i>rubricatus</i> were treated as synonyms of <i>D. groenlandicus</i>."
17830,Podomys floridanus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Podomys,floridanus,,,,,"(Chapman, 1889)",
15324,Ondatra zibethicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Ondatra,zibethicus,,,,,"(Linnaeus, 1766)",Will be transferred to family Cricetidae.
42630,Microtus montanus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,montanus,,,,,"(Peale, 1848)",Will be transferred to family Cricetidae.
42625,Microtus canicaudus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,canicaudus,,,,,"Miller, 1897",Previously recognized as a subspecies of <i>M. montanus</i>; electrophoretic and cytological evidence confirm its specific status (Modi 1986).
42628,Microtus xanthognathus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,xanthognathus,,,,,"(Leach, 1815)",Will be transferred to family Cricetidae.
13417,Microtus breweri,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,breweri,,,,,"(Baird, 1858)","According to Modi (1986), karyotypic analysis indicates that <em>Microtus breweri</em> should be synonymized with <em>M. pennsylvanicus</em>; morphological differences between the two are attributable to island effects in <em>breweri</em>. <em>Microtus breweri</em> and <em>M. pennsylvanicus</em> are marginally distinct electrophoretically. Moyer <em>et al.</em> (1988) presented cranial and dental evidence supporting recognition of <em>M. breweri</em> as a species distinct from <em>M. pennsylvanicus</em>. Jones <em>et al</em>. (1992), Baker <em>et al</em>. (2003), and Musser and Carleton (in Wilson and Reeder 1993, 2005) recognize <em>M. breweri</em> as a distinct species."
13427,Microtus californicus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,californicus,,,,,"(Peale, 1848)",Will be transferred to family Cricetidae.
13425,Microtus abbreviatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,abbreviatus,,,,,"Miller, 1899","Some authors have considered <em>M. abbreviatus</em> to be conspecific with <em>M. miurus</em> of the Alaskan mainland. Jones <em>et al.</em> (1992), Baker <em>et al</em>. (2003), and Musser and Carleton (in Wilson and Reeder 1993, 2005) recognize <em>M. abbreviatus</em> and <em>M. miurus</em> as distinct species. According to Weksler <em>et al.</em> (2005) t<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;This species is recognized as a cospecies with M. miurus (Weksler et al. 2010)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:2111746,&quot;4&quot;:{&quot;1&quot;:2,&quot;2&quot;:16777215},&quot;11&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:11,&quot;24&quot;:{&quot;1&quot;:0,&quot;2&quot;:3,&quot;3&quot;:0,&quot;4&quot;:3}}"">his species is recognized as a cospecies with <em>M. miurus.</em>"
20212,Sigmodon fulviventer,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Sigmodon,fulviventer,,,,,"J.A. Allen, 1889",
20211,Sigmodon arizonae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Sigmodon,arizonae,,,,,"Mearns, 1890",Will be transferred to family Cricetidae.
14520,Neofiber alleni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neofiber,alleni,,,,,"True, 1884",Whitaker and Hamilton (1998) recommended that subspecies <em>nigrescens </em>and <em>struix</em> be regarded as synonyms of <em>alleni</em>.
16672,Peromyscus maniculatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,maniculatus,,,,,"(Wagner, 1845)",Will be transferred to family Cricetidae.
